book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
841,42900,42900,1214837,52,451219368,9780451219370,"J.R. Ward",2006,"Lover Awakened (Black Dagger Brotherhood, #3)","Lover Awakened (Black Dagger Brotherhood, #3)",eng,4.45,134249,142754,5926,1196,2744,14043,36965,87806,https://images.gr-assets.com/books/1388773547m/42900.jpg,https://images.gr-assets.com/books/1388773547s/42900.jpg
998,44186,44186,640276,23,037582913X,9780375829130,"Jon Stone, Michael J. Smollin",1971,"The Monster at the End of This Book","The Monster at the End of this Book",eng,4.45,102184,104970,2504,1911,2537,10567,21477,68478,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9536,46906,46906,45977,12,1598160230,9781598160240,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2004,"フルーツバスケット 15","Fruits Basket, Vol. 15",en-US,4.45,12888,13020,136,94,272,1422,3092,8140,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9906,1087207,1087207,2902197,16,1421501929,9781421501920,"Bisco Hatori",1999,"桜蘭高校ホスト部 4","Ouran High School Host Club, Vol. 4 (Ouran High School Host Club, #4)",eng,4.45,11280,11392,137,53,191,1264,2942,6942,https://images.gr-assets.com/books/1416398307m/1087207.jpg,https://images.gr-assets.com/books/1416398307s/1087207.jpg
9950,23341855,23341855,42901335,14,145553322X,9781455533220,"Kristen Ashley",2015,"Ride Steady","Ride Steady (Chaos, #3)",eng,4.45,15388,19405,2136,112,324,1779,5731,11459,https://images.gr-assets.com/books/1424262600m/23341855.jpg,https://images.gr-assets.com/books/1424262600s/23341855.jpg
5399,464260,464260,1129041,45,067974472X,9780679744730,"James     Baldwin, Kıvanç Güney",1963,"The Fire Next Time","The Fire Next Time",eng,4.45,19816,21328,1450,105,327,2002,6326,12568,https://images.gr-assets.com/books/1488825618m/464260.jpg,https://images.gr-assets.com/books/1488825618s/464260.jpg
5508,3581,3581,6658462,13,553212419,9780553212420,"Arthur Conan Doyle",1927,"Sherlock Holmes: The Complete Novels and Stories, Volume I","Sherlock Holmes: The Complete Novels and Stories, Volume I",eng,4.45,17950,18082,505,92,194,1676,5641,10479,https://images.gr-assets.com/books/1320490450m/3581.jpg,https://images.gr-assets.com/books/1320490450s/3581.jpg
5576,13241659,13241659,18441773,15,61957917,9780061957920,"Kim Harrison",2013,,"Ever After (The Hollows, #11)",eng,4.45,22312,26031,1997,69,274,2270,8588,14830,https://images.gr-assets.com/books/1345396768m/13241659.jpg,https://images.gr-assets.com/books/1345396768s/13241659.jpg
5840,5289,5289,21905772,260,7144350,9780007144360,"Oscar Wilde, Merlin Holland",1908,"Collected Works","Complete Works of Oscar Wilde",eng,4.45,10835,17952,320,114,242,1746,5241,10609,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5991,334818,334818,929936,31,140505393,9780140505400,"Barbara Cooney",1981,"Miss Rumphius","Miss Rumphius",eng,4.45,20403,20913,745,190,431,2200,5018,13074,https://images.gr-assets.com/books/1281468926m/334818.jpg,https://images.gr-assets.com/books/1281468926s/334818.jpg
3341,18739426,18739426,26616838,21,,0,"Brandon Sanderson",2016,"The Bands of Mourning","The Bands of Mourning (Mistborn, #6)",eng,4.45,28866,33232,2379,42,249,2519,12186,18236,https://images.gr-assets.com/books/1450134973m/18739426.jpg,https://images.gr-assets.com/books/1450134973s/18739426.jpg
3819,8138071,8138071,12934445,18,61138061,9780061138060,"Kim Harrison",2011,"Pale Demon","Pale Demon (The Hollows, #9)",en-US,4.45,35141,38529,1697,165,401,3495,12334,22134,https://images.gr-assets.com/books/1280381240m/8138071.jpg,https://images.gr-assets.com/books/1280381240s/8138071.jpg
4046,233691,233691,2547429,7,836218310,9780836218310,"Gary Larson",1984,"The Far Side Gallery 3","The Far Side Gallery 3",,4.45,24199,24310,95,102,279,2602,6971,14356,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1630,3475161,3475161,3516480,28,451462564,9780451462560,"Jim Butcher",2009,"Turn Coat","Turn Coat (The Dresden Files, #11)",en-US,4.45,64089,70082,2144,97,364,5657,26094,37870,https://images.gr-assets.com/books/1304027128m/3475161.jpg,https://images.gr-assets.com/books/1304027128s/3475161.jpg
2160,12499290,12499290,17484647,35,031607991X,9780316079910,"Brent Weeks",2012,"The Blinding Knife","The Blinding Knife (Lightbringer, #2)",eng,4.45,42445,47269,1581,135,514,3637,16495,26488,https://images.gr-assets.com/books/1338432693m/12499290.jpg,https://images.gr-assets.com/books/1338432693s/12499290.jpg
2625,56728,56728,900984,26,1859855423,9781859855420,"Max Lucado",1997,"You Are Special: A Story for Everyone","You Are Special (Wemmicksville, #1)",eng,4.45,41052,42349,1036,541,1027,4314,9506,26961,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2795,20639274,32822135,26343327,41,,0,"Mia Sheridan",2014,"Archer's Voice","Archer's Voice",eng,4.45,53131,60020,7779,553,1382,5524,15336,37225,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2956,10661081,10661081,15570344,7,159514451X,9781595144520,"Michelle Rowen, Richelle Mead",2011,,"Vampire Academy: The Ultimate Guide (Vampire Academy)",eng,4.45,32818,32921,206,734,978,3288,5688,22233,https://images.gr-assets.com/books/1327901152m/10661081.jpg,https://images.gr-assets.com/books/1327901152s/10661081.jpg
3086,25106,25106,181895,36,1563891069,9781563891070,"Neil Gaiman, Bryan Talbot, Stan Woch, P. Craig Russell, Shawn McManus, John Watkiss, Jill Thompson, Duncan Eagleson, Kent Williams, Todd Klein",1990,"The Sandman: Fables and Reflections","Fables and Reflections (The Sandman #6)",eng,4.45,35930,40028,892,116,413,3743,12737,23019,https://images.gr-assets.com/books/1311961999m/25106.jpg,https://images.gr-assets.com/books/1311961999s/25106.jpg
8451,26661,26661,27340,35,805423516,9780805423520,"Beth Moore",2000,"Praying God's Word: Breaking Free From Spiritual Strongholds","Praying God's Word: Breaking Free From Spiritual Strongholds",,4.45,9530,10391,168,70,175,1128,2648,6370,https://images.gr-assets.com/books/1266101982m/26661.jpg,https://images.gr-assets.com/books/1266101982s/26661.jpg
8552,11436,11436,281025,27,84386874,9780842386880,"Karen Kingsbury, Gary Smalley",2004,Rejoice,"Rejoice (Redemption, #4)",eng,4.45,11013,11597,193,40,148,1233,3355,6821,https://images.gr-assets.com/books/1406505041m/11436.jpg,https://images.gr-assets.com/books/1406505041s/11436.jpg
9146,7261549,7261549,8329667,27,7325940,9780007325950,"Derek Landy",2010,"Dark Days","Dark Days (Skulduggery Pleasant, #4)",eng,4.45,12047,13263,560,43,143,1284,4148,7645,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9252,24938,24938,25705,16,063407881X,9780634078810,"Stephen Schwartz, Gregory Maguire",2004,"Wicked - Piano/Vocal Arrangement","Wicked - Piano/Vocal Arrangement",,4.45,10729,10757,38,87,175,1068,2879,6548,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9283,31819,31819,32035,10,812694554,9780812694550,"David Baggett, Shawn E. Klein",2004,"Harry Potter and Philosophy: If Aristotle Ran Hogwarts","Harry Potter and Philosophy: If Aristotle Ran Hogwarts",,4.45,9264,9316,82,197,274,955,1641,6249,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8058,13065142,13065142,18230763,6,,0,"Kristen Ashley",2011,,"Rock Chick Reckoning (Rock Chick, #6)",eng,4.44,24641,24995,1369,84,387,2378,7757,14389,https://images.gr-assets.com/books/1328300013m/13065142.jpg,https://images.gr-assets.com/books/1328300013s/13065142.jpg
8202,204045,204045,197439,28,1591163595,9781591163600,"Masashi Kishimoto",2000,,"Naruto, Vol. 05: Exam Hell (Naruto, #5)",eng,4.44,13122,13313,157,96,285,1606,2960,8366,https://images.gr-assets.com/books/1435524968m/204045.jpg,https://images.gr-assets.com/books/1435524968s/204045.jpg
8606,9677870,9677870,14565750,25,811879542,9780811879540,"Hervé Tullet, Christopher Franceschelli",2010,"Un livre","Press Here",en-US,4.44,15315,15459,1481,182,386,1506,3684,9701,https://images.gr-assets.com/books/1327934372m/9677870.jpg,https://images.gr-assets.com/books/1327934372s/9677870.jpg
9161,1087205,1087205,2902199,16,1421500620,9781421500620,"Bisco Hatori",2004,"桜蘭高校ホスト部 3","Ouran High School Host Club, Vol. 3 (Ouran High School Host Club, #3)",eng,4.44,12788,12913,179,92,209,1445,3337,7830,https://images.gr-assets.com/books/1393731667m/1087205.jpg,https://images.gr-assets.com/books/1393731667s/1087205.jpg
6246,8447255,8447255,13311158,25,593046358,9780593046360,"Steven Erikson",2011,"The Crippled God","The Crippled God (The Malazan Book of the Fallen, #10)",eng,4.44,14472,16590,720,133,392,1553,4461,10051,https://images.gr-assets.com/books/1320388198m/8447255.jpg,https://images.gr-assets.com/books/1320388198s/8447255.jpg
6298,5936,5936,1739475,8,374529604,9780374529600,"Pablo Neruda, Ilan Stavans",1974,"The Poetry of Pablo Neruda","The Poetry of Pablo Neruda",en-US,4.44,14596,14698,239,94,223,1386,4373,8622,https://images.gr-assets.com/books/1417605511m/5936.jpg,https://images.gr-assets.com/books/1417605511s/5936.jpg
6720,9674335,9674335,14562177,14,1600108865,9781600108860,"Joe Hill, Gabriel Rodríguez",2011,"Locke & Key, Vol. 4: Keys to the Kingdom","Locke & Key, Vol. 4: Keys to the Kingdom",eng,4.44,17333,18790,1100,111,262,1592,6124,10701,https://images.gr-assets.com/books/1377306592m/9674335.jpg,https://images.gr-assets.com/books/1377306592s/9674335.jpg
6751,285500,285500,1694397,57,553214829,9780553214830,"Founding Fathers",1776,"The Declaration of Independence and The Constitution of the United States ","The Declaration of Independence and The Constitution of the United States",,4.44,14047,17123,256,208,533,1846,3392,11144,https://images.gr-assets.com/books/1320508156m/285500.jpg,https://images.gr-assets.com/books/1320508156s/285500.jpg
7654,11430,11430,13887,30,842382895,9780842382890,"Karen Kingsbury, Gary Smalley",2003,Return,"Return (Redemption, #3)",eng,4.44,11737,12329,279,49,165,1310,3623,7182,https://images.gr-assets.com/books/1406513762m/11430.jpg,https://images.gr-assets.com/books/1406513762s/11430.jpg
2,3,3,4640799,491,439554934,9780439554930,"J.K. Rowling, Mary GrandPré",1997,"Harry Potter and the Philosopher's Stone","Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",eng,4.44,4602479,4800065,75867,75504,101676,455024,1156318,3011543,https://images.gr-assets.com/books/1474154022m/3.jpg,https://images.gr-assets.com/books/1474154022s/3.jpg
294,9520360,9520360,14406312,69,1423140591,9781423140600,"Rick Riordan",2011,"The Son of Neptune ","The Son of Neptune (The Heroes of Olympus, #2)",eng,4.44,299980,316800,12270,1773,4666,30788,93611,185962,https://images.gr-assets.com/books/1464201114m/9520360.jpg,https://images.gr-assets.com/books/1464201114s/9520360.jpg
976,90072,90072,24501333,3,793551617,9780793551610,"Robert Kapilow, Dr. Seuss",0,,"Dr. Seuss's Green Eggs and Ham: For Soprano, Boy Soprano, and Orchestra",,4.44,90574,90691,262,803,1943,10781,20483,56681,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1568,27362503,27362503,43940889,19,,0,"Colleen Hoover",2016,"It Ends with Us","It Ends with Us",eng,4.44,80433,94915,15878,1172,2155,8566,24847,58175,https://images.gr-assets.com/books/1470427482m/27362503.jpg,https://images.gr-assets.com/books/1470427482s/27362503.jpg
1609,7351574,7351574,9115558,20,316087378,9780316087380,"Mark Cotta Vaz",2010,"Eclipse: The Official Illustrated Movie Companion","Eclipse: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #3)",en-US,4.44,50084,50375,122,560,1200,6140,10023,32452,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1651,13188676,13188676,40181098,41,,0,"Tahereh Mafi",2014,"Ignite Me (Shatter Me, #3)","Ignite Me (Shatter Me, #3)",eng,4.44,83767,90571,11887,1250,2349,8392,21686,56894,https://images.gr-assets.com/books/1375972497m/13188676.jpg,https://images.gr-assets.com/books/1375972497s/13188676.jpg
1895,25099,25099,2648,50,1563892251,9781563892260,"Neil Gaiman, Steve Parkhouse, Chris Bachalo, Michael Zulli, Mike Dringenberg, Malcolm Jones III, Todd Klein, Clive Barker",1990,"The Doll's House","The Doll's House (The Sandman #2)",eng,4.44,54420,62308,1793,124,664,5797,20761,34962,https://images.gr-assets.com/books/1298566119m/25099.jpg,https://images.gr-assets.com/books/1298566119s/25099.jpg
1909,875441,23316548,860779,62,393065782,9780393065790,"Lawrence Hill",2007,"The Book of Negroes","Someone Knows My Name",eng,4.44,22146,55294,5303,326,746,4525,18174,31523,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2356,13644052,13644052,19259997,32,1622660757,9781622660760,"Jennifer L. Armentrout",2013,Origin,"Origin (Lux, #4)",eng,4.44,63533,68716,6750,504,1349,6750,19216,40897,https://images.gr-assets.com/books/1398100888m/13644052.jpg,https://images.gr-assets.com/books/1398100888s/13644052.jpg
2971,4345498,4345498,4393420,32,441017029,9780441017030,"Ilona Andrews",2009,"Magic Strikes","Magic Strikes (Kate Daniels, #3)",eng,4.44,51165,55278,2573,264,624,4964,18124,31302,https://images.gr-assets.com/books/1221738233m/4345498.jpg,https://images.gr-assets.com/books/1221738233s/4345498.jpg
5227,43915,43915,7113924,5,785127224,9780785127220,"Raymond E. Feist, Michael Avon Oeming, Bryan J.L. Glass, Ryan Stegman",1984,"Magician: Apprentice (The Riftwar Saga, #1) ","Magician: Apprentice  (Raymond E. Feist's Magician: Apprentice #1)",eng,4.44,17782,17836,88,110,274,1746,5155,10551,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6051,13580951,13580951,19165924,27,1423165993,9781423166000,"Ally Carter",2013,"United We Spy","United We Spy (Gallagher Girls, #6)",eng,4.44,22902,24587,2173,129,379,2609,6918,14552,https://images.gr-assets.com/books/1368559827m/13580951.jpg,https://images.gr-assets.com/books/1368559827s/13580951.jpg
6208,12958487,12958487,18115826,17,,0,"Kristen Ashley",2011,"Lady Luck","Lady Luck (Colorado Mountain, #3)",eng,4.44,28620,30775,1844,180,529,2862,9325,17879,https://images.gr-assets.com/books/1327912930m/12958487.jpg,https://images.gr-assets.com/books/1327912930s/12958487.jpg
3172,304079,304079,965212,28,62509594,9780062509600,"Jalaluddin Rumi, Coleman Barks",1273,"Essential Rumi","The Essential Rumi",,4.44,26575,28379,696,203,473,2904,7988,16811,https://images.gr-assets.com/books/1391414844m/304079.jpg,https://images.gr-assets.com/books/1391414844s/304079.jpg
3472,284996,284996,886814,41,374515360,9780374515360,"Flannery O'Connor",1971,"The Complete Stories","The Complete Stories",eng,4.44,27352,29267,1222,308,568,2593,8231,17567,https://images.gr-assets.com/books/1489956381m/284996.jpg,https://images.gr-assets.com/books/1489956381s/284996.jpg
3765,673252,673252,14085268,3,1560601760,9781560601760,"Brynne Stephens, Lela Dowling, Cynthia Martin, Anne McCaffrey",1991,,"Anne McCaffrey's Dragonflight #1",eng,4.44,29556,29818,88,100,243,3313,8990,17172,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4522,25451555,25451555,45216378,17,1632154382,9781632154380,"Brian K. Vaughan, Fiona Staples",2015,"Saga, Volume Five","Saga, Vol. 5 (Saga, #5)",eng,4.44,29429,30292,2570,154,389,2442,10419,16888,https://images.gr-assets.com/books/1486028990m/25451555.jpg,https://images.gr-assets.com/books/1486028990s/25451555.jpg
3463,8559047,8559047,13427398,22,441020429,9780441020420,"Ilona Andrews",2011,"Magic Slays","Magic Slays (Kate Daniels, #5)",eng,4.43,44588,48341,2285,190,510,4518,16137,26986,https://images.gr-assets.com/books/1288727226m/8559047.jpg,https://images.gr-assets.com/books/1288727226s/8559047.jpg
3607,13644055,13644055,19260000,32,1622662644,9781622662650,"Jennifer L. Armentrout",2014,Opposition,"Opposition (Lux, #5)",eng,4.43,40399,47980,5724,327,1049,4856,13051,28697,https://images.gr-assets.com/books/1398694101m/13644055.jpg,https://images.gr-assets.com/books/1398694101s/13644055.jpg
3759,4902793,4902793,4968304,1,441017770,9780441017780,"Charlaine Harris",2008,"Sookie Stackhouse, Books 1-7","Sookie Stackhouse 7-copy Boxed Set (Sookie Stackhouse, #1-7)",,4.43,25359,25359,359,389,591,2613,5934,15832,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4224,13448656,13448656,18968802,14,,9781476248950,"Kristen Ashley",2012,"Motorcycle Man","Motorcycle Man (Dream Man, #4)",eng,4.43,41818,45509,3213,572,994,4130,12411,27402,https://images.gr-assets.com/books/1337615202m/13448656.jpg,https://images.gr-assets.com/books/1337615202s/13448656.jpg
4248,8724779,8724779,13597737,1,312530641,9780312530650,"P.C. Cast, Kristin Cast",0,,"Marked / Betrayed / Chosen / Untamed / Hunted (House of Night #1-5)",eng,4.43,20578,20578,77,471,648,2118,3645,13696,https://images.gr-assets.com/books/1347018756m/8724779.jpg,https://images.gr-assets.com/books/1347018756s/8724779.jpg
6678,35233,35233,3251669,2,812538366,9780812538370,"Robert Jordan",1990,"The Wheel of Time: Boxed Set #1 (Wheel of Time, #1-3)","The Wheel of Time: Boxed Set #1 (Wheel of Time, #1-3)",,4.43,13049,13051,39,197,307,1172,3414,7961,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
